# Path coordinates
# x, y
555450.0000, 4806747.0000
555458.0000, 4806739.0000
555450.0000, 4806747.0000
555450.0000, 4806755.0000
555450.0000, 4806763.0000
555450.0000, 4806771.0000
555450.0000, 4806779.0000
555466.0000, 4806723.0000
555458.0000, 4806731.0000
555450.0000, 4806787.0000
555474.0000, 4806675.0000
555466.0000, 4806683.0000
555466.0000, 4806699.0000
555466.0000, 4806707.0000
555466.0000, 4806715.0000
555458.0000, 4806795.0000
555482.0000, 4806659.0000
555474.0000, 4806667.0000
555466.0000, 4806803.0000
555490.0000, 4806659.0000
555490.0000, 4806763.0000
555474.0000, 4806803.0000
555506.0000, 4806659.0000
555490.0000, 4806723.0000
555490.0000, 4806739.0000
555490.0000, 4806747.0000
555490.0000, 4806755.0000
555490.0000, 4806771.0000
555498.0000, 4806763.0000
555482.0000, 4806771.0000
555482.0000, 4806803.0000
555490.0000, 4806715.0000
555506.0000, 4806771.0000
555490.0000, 4806803.0000
555514.0000, 4806659.0000
555498.0000, 4806707.0000
555514.0000, 4806779.0000
555498.0000, 4806803.0000
555522.0000, 4806659.0000
555506.0000, 4806707.0000
555514.0000, 4806779.0000
555514.0000, 4806787.0000
555522.0000, 4806787.0000
555514.0000, 4806795.0000
555506.0000, 4806803.0000
555530.0000, 4806667.0000
555514.0000, 4806715.0000
555522.0000, 4806739.0000
555522.0000, 4806747.0000
555522.0000, 4806755.0000
555522.0000, 4806763.0000
555514.0000, 4806771.0000
555530.0000, 4806795.0000
555538.0000, 4806667.0000
555522.0000, 4806723.0000
555522.0000, 4806731.0000
555530.0000, 4806803.0000
555538.0000, 4806811.0000
555546.0000, 4806667.0000
555530.0000, 4806723.0000
555530.0000, 4806731.0000
555546.0000, 4806819.0000
555554.0000, 4806675.0000
555546.0000, 4806707.0000
555546.0000, 4806715.0000
555546.0000, 4806723.0000
555538.0000, 4806723.0000
555538.0000, 4806731.0000
555554.0000, 4806819.0000
555554.0000, 4806683.0000
555554.0000, 4806691.0000
555546.0000, 4806699.0000
555546.0000, 4806731.0000
555562.0000, 4806819.0000
555554.0000, 4806731.0000
555570.0000, 4806819.0000
555562.0000, 4806731.0000
555578.0000, 4806811.0000
555570.0000, 4806731.0000
555586.0000, 4806803.0000
555578.0000, 4806803.0000
555578.0000, 4806739.0000
555594.0000, 4806795.0000
555586.0000, 4806739.0000
555602.0000, 4806787.0000
555594.0000, 4806787.0000
555594.0000, 4806747.0000
555602.0000, 4806755.0000
555602.0000, 4806763.0000
555602.0000, 4806771.0000
555602.0000, 4806779.0000
